,index,policy,item_util,max_envy,imp_in_item_util
0,0,Max,0.0,0.5,0.0
1,1,Max,0.0,0.5,0.0
2,2,Max,0.0,0.5,0.0
3,3,Max,0.5,0.0,23.0
4,4,Max,0.0,0.5,0.0
5,5,Max,0.0,0.5,0.0
6,6,Max,0.0,0.5,0.0
7,7,Max,0.0,0.5,0.0
8,8,Max,0.0,0.5,0.0
9,9,Max,0.0,1.0,0.0
10,10,Max,0.0,0.5,0.0
11,11,Max,0.0,0.5,0.0
12,12,Max,0.0,0.5,0.0
13,13,Max,0.0,0.5,0.0
14,14,Max,0.0,0.5,0.0
15,15,Max,0.0,0.5,0.0
16,16,Max,0.0,0.5,0.0
17,17,Max,0.0,0.5,0.0
18,18,Max,0.0,1.0,0.0
19,19,Max,0.0,0.5,0.0
20,20,Max,0.0,0.5,0.0
21,21,Max,0.0,0.5,0.0
22,22,Max,0.0,0.5,0.0
23,0,Expo-Fair,8.049609147504832e-05,0.09512052866498961,0.0037028202078522227
24,1,Expo-Fair,0.07804551204242491,0.05261138295524784,3.590093553951546
25,2,Expo-Fair,8.049609147504832e-05,0.09512052866498961,0.0037028202078522227
26,3,Expo-Fair,0.13065689499767275,0.0,6.010217169892947
27,4,Expo-Fair,0.08111726131728253,0.049539633680390216,3.7313940205949963
28,5,Expo-Fair,0.031156748069803078,0.06404427668666159,1.4332104112109416
29,6,Expo-Fair,0.09520102475646466,0.0,4.379247138797375
30,7,Expo-Fair,0.0,0.13065689499767275,0.0
31,8,Expo-Fair,0.001039881905390614,0.09416114285107405,0.04783456764796824
32,9,Expo-Fair,0.07956350155565212,0.07942429528275421,1.8299605357799986
33,10,Expo-Fair,0.0752218658959855,0.05543502910168724,3.460205831215333
34,11,Expo-Fair,0.0,0.13065689499767275,0.0
35,12,Expo-Fair,0.0,0.09520102475646466,0.0
36,13,Expo-Fair,0.0,0.09520102475646466,0.0
37,14,Expo-Fair,0.05344262567682615,0.0772142693208466,2.458360781134003
38,15,Expo-Fair,0.0,0.13065689499767275,0.0
39,16,Expo-Fair,0.0,0.09520102475646466,0.0
40,17,Expo-Fair,0.0,0.13065689499767275,0.0
41,18,Expo-Fair,0.024731666578941974,0.13425613025946437,0.5688283313156655
42,19,Expo-Fair,0.0,0.13065689499767275,0.0
43,20,Expo-Fair,8.049609147504832e-05,0.09512052866498961,0.0037028202078522227
44,21,Expo-Fair,7.750485722591736e-08,0.09520094725160744,3.5652234323921988e-06
45,22,Expo-Fair,0.0,0.09520102475646466,0.0
46,0,NSW (1.0),3.862846749035014e-05,0.09523493473442002,0.0017769095045561064
47,1,NSW (1.0),0.07804783472885744,0.05365373996916102,3.5902003975274424
48,2,NSW (1.0),3.862846749035014e-05,0.09523493473442002,0.0017769095045561064
49,3,NSW (1.0),0.13170157469801846,0.0,6.058272436108849
50,4,NSW (1.0),0.08111708072035065,0.050584493977667816,3.73138571313613
51,5,NSW (1.0),0.03128953134263245,0.06398403185927792,1.439318441761093
52,6,NSW (1.0),0.09527356320191037,0.0,4.382583907287877
53,7,NSW (1.0),3.823349624747156e-05,0.131663341201771,0.001758740827383692
54,8,NSW (1.0),4.626287630149958e-05,0.09522730032560887,0.0021280923098689806
55,9,NSW (1.0),0.07961124226088383,0.07938545748565363,1.831058572000328
56,10,NSW (1.0),0.07522639237881382,0.05647518231920465,3.460414049425436
57,11,NSW (1.0),3.8577936946839186e-05,0.13166299676107163,0.0017745850995546026
58,12,NSW (1.0),3.8873375163161115e-05,0.09523468982674721,0.0017881752575054114
